Dim1	Dim2	Dataset		
X34.179	0.19287305	-6.48132116	rna	ES_Actb_high(Embryonic-Stem-Cell)
X35.179	6.673603723	-9.248435799	rna	ES_Actb_high(Embryonic-Stem-Cell)
X36.179	-5.073602488	-6.820381943	rna	ES_Actb_high(Embryonic-Stem-Cell)
X37.179	6.655045221	-9.174613777	rna	ES_Actb_high(Embryonic-Stem-Cell)
X38.179	-5.149686625	-6.733547512	rna	ES_Actb_high(Embryonic-Stem-Cell)
X39.179	-0.730084767	-6.197175804	rna	ES_Actb_high(Embryonic-Stem-Cell)
X40.179	8.191916177	-12.26434595	rna	ES_Actb_high(Embryonic-Stem-Cell)
X41.179	-5.521119883	-6.865460221	rna	ES_Actb_high(Embryonic-Stem-Cell)
X42.179	-6.112835696	-6.828239743	rna	ES_Actb_high(Embryonic-Stem-Cell)
X43.179	-13.76287203	19.96706599	rna	ES_Actb_high(Embryonic-Stem-Cell)
X44.179	3.662064264	-7.111174885	rna	ES_Actb_high(Embryonic-Stem-Cell)
X45.179	-0.003847425	15.16033858	rna	ES_Actb_high(Embryonic-Stem-Cell)
X46.179	0.89241595	14.45683497	rna	ES_Actb_high(Embryonic-Stem-Cell)
X47.179	-2.540062954	-6.390591923	rna	ES_Actb_high(Embryonic-Stem-Cell)
X48.179	6.738343427	-9.227976624	rna	ES_Actb_high(Embryonic-Stem-Cell)
X49.179	6.520151804	-9.087962929	rna	ES_Actb_high(Embryonic-Stem-Cell)
X0.181	-0.673651805	-6.244417969	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X1.180	7.385806272	-10.55873663	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X2.180	6.757207105	8.32553881	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X3.180	3.756009529	14.09102934	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X4.180	8.738616655	-13.22340185	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X5.180	6.249825666	17.12274378	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X6.180	1.692439625	14.00719946	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X7.180	0.724275122	-6.36589748	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X8.180	0.700958262	14.46646326	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X9.180	-3.17576628	-6.440465752	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X10.180	-0.312133839	16.88994234	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X11.180	-5.891866972	-6.841182057	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X12.180	8.143644521	-12.31806356	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X13.180	-1.511490276	-6.202304665	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X14.180	3.09219403	13.97853392	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X15.180	-0.294071963	16.47030657	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X16.180	1.620580146	-6.569914166	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X17.180	8.698240945	-14.58740026	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X18.180	8.264477441	-12.17349893	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X19.180	8.571246812	-13.24257642	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X20.180	-3.701998045	-19.89182836	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X21.180	2.075503538	13.96925753	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X22.180	7.07330961	-9.10837442	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X23.180	8.766848276	-15.40401632	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X24.180	7.635528753	-11.29659158	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X25.180	7.152758787	-9.286454979	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X26.180	8.704623888	-13.84180814	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X27.180	5.664403627	15.62392825	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X28.180	0.162758651	-6.465778176	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X29.180	8.348380754	-12.15825349	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X30.180	-0.249023726	16.26156443	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X31.180	3.447442243	-7.135029141	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X32.180	5.89739866	16.02023142	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X33.180	-1.629905512	-6.416740719	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X34.180	-4.631015112	-6.737693135	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X35.180	3.705586622	-7.147120301	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X36.180	-4.984873106	-6.739858929	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X37.180	8.355064104	-13.025132	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X38.180	-1.413781574	-6.56117994	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X39.180	8.691642473	-14.07300169	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X40.180	1.645376394	13.94502371	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X41.180	1.896848629	14.00560873	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X42.180	4.470238397	14.30090063	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X43.180	4.968415449	-7.516910855	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X44.180	8.728072832	-14.61132414	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X45.180	8.804252336	-15.65742094	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X46.180	8.782450388	-12.62607175	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X47.180	2.757822941	-6.765877548	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X48.180	2.606928299	-6.765828911	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X49.180	0.200779513	14.93002337	rna	ES_Nedd4_high(Embryonic-Stem-Cell)
X0.182	0.964752505	14.33474272	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X1.181	3.465429495	-7.073304001	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X2.181	-0.986995747	-6.319014374	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X3.181	-0.245890906	15.72849291	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X4.181	-4.40477257	-6.659359757	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X5.181	6.456488798	-8.830482308	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X6.181	8.800270746	-15.44441778	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X7.181	8.777093599	-15.58151991	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X8.181	5.920530031	16.11133593	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X9.181	8.461991975	-13.52968961	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X10.181	3.781113098	-7.207301441	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X11.181	3.948056171	14.05122488	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X12.181	-5.675156882	-6.748850647	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X13.181	-6.08958893	-7.084829155	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X14.181	5.147946069	15.00582999	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X15.181	4.756715963	-7.625854794	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X16.181	-5.967320254	-6.652829949	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X17.181	1.617661188	-6.527957741	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X18.181	6.627567003	17.32241076	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X19.181	8.550442407	-13.36999494	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X20.181	4.686222742	-7.338101689	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X21.181	7.582394788	-10.92148668	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X22.181	-1.488408854	-6.4951008	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X23.181	3.610168646	-7.165980164	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X24.181	-4.371649554	-6.727287594	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X25.181	8.778118799	-12.99818308	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X26.181	8.832621286	-16.45158273	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X27.181	8.776444147	-15.37434656	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X28.181	6.091336916	-8.460711304	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X29.181	5.101457784	-7.544960324	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X30.181	4.178133676	-7.026601616	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X31.181	-2.845299771	-6.482243363	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X32.181	7.129407594	-9.327945534	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X33.181	7.602634618	-10.98942834	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X34.181	6.591680238	-8.976178948	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X35.181	0.060244406	19.36810702	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X36.181	3.385582397	-7.022933308	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X37.181	4.958119104	-7.672292534	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X38.181	6.68095083	-9.190972153	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X39.181	-1.48337548	-6.375687901	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X40.181	8.229600618	-12.93715459	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X41.181	3.12785239	-6.960610691	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X42.181	7.19611759	-9.257299248	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X43.181	-1.236702611	-6.103344265	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X44.181	-5.465771487	-6.933725182	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X45.181	4.75981159	14.41358202	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X46.181	-0.909317067	-6.234339062	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X47.181	5.670541475	15.6482374	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X48.181	-4.752647211	-6.685097042	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X49.181	-3.439698746	-6.536901299	rna	ES_Rps28_high(Embryonic-Stem-Cell)
X0.183	-0.072671553	-6.341287438	rna	Macrophage(Embryonic-Mesenchyme)
X1.182	-3.942503264	-6.611987892	rna	Macrophage(Embryonic-Mesenchyme)
X2.182	0.828353951	14.27123373	rna	Macrophage(Embryonic-Mesenchyme)
X3.182	8.50025625	-12.0673979	rna	Macrophage(Embryonic-Mesenchyme)
X4.182	3.675299833	4.68199366	rna	Macrophage(Embryonic-Mesenchyme)
X5.182	-15.8543418	-0.544046584	rna	Macrophage(Embryonic-Mesenchyme)
X6.182	8.459237764	-12.87823755	rna	Macrophage(Embryonic-Mesenchyme)
X7.182	8.701408098	-13.36938554	rna	Macrophage(Embryonic-Mesenchyme)
X8.182	8.829835603	-13.20997411	rna	Macrophage(Embryonic-Mesenchyme)
X9.182	0.246462113	14.81529349	rna	Macrophage(Embryonic-Mesenchyme)
X10.182	3.751693914	-7.153031174	rna	Macrophage(Embryonic-Mesenchyme)
X11.182	2.211449216	5.181020912	rna	Macrophage(Embryonic-Mesenchyme)
X12.182	0.686276028	-6.436018292	rna	Macrophage(Embryonic-Mesenchyme)
X13.182	6.3128211	-8.951587502	rna	Macrophage(Embryonic-Mesenchyme)
X14.182	-5.852858832	-6.833365265	rna	Macrophage(Embryonic-Mesenchyme)
X15.182	8.346917818	-13.04931242	rna	Macrophage(Embryonic-Mesenchyme)
X16.182	8.244974802	-12.65136701	rna	Macrophage(Embryonic-Mesenchyme)
X17.182	-0.23065721	16.84007662	rna	Macrophage(Embryonic-Mesenchyme)
X18.182	-3.241288712	-6.425099198	rna	Macrophage(Embryonic-Mesenchyme)
X19.182	2.781120489	-6.781703774	rna	Macrophage(Embryonic-Mesenchyme)
X20.182	8.488514612	-12.68131048	rna	Macrophage(Embryonic-Mesenchyme)
X21.182	8.848804186	-15.30956918	rna	Macrophage(Embryonic-Mesenchyme)
X22.182	-0.058190962	17.7409212	rna	Macrophage(Embryonic-Mesenchyme)
X23.182	3.203976343	-6.698906246	rna	Macrophage(Embryonic-Mesenchyme)
X24.182	-15.89503126	-0.379274223	rna	Macrophage(Embryonic-Mesenchyme)
X25.182	-5.756035139	-6.686204258	rna	Macrophage(Embryonic-Mesenchyme)
X26.182	5.889260957	16.00474375	rna	Macrophage(Embryonic-Mesenchyme)
X27.182	7.27504463	-10.2020014	rna	Macrophage(Embryonic-Mesenchyme)
X28.182	8.501591394	-12.89176828	rna	Macrophage(Embryonic-Mesenchyme)
X29.182	-4.820725252	-6.837001148	rna	Macrophage(Embryonic-Mesenchyme)
X30.182	4.009935329	-7.395253006	rna	Macrophage(Embryonic-Mesenchyme)
X31.182	7.569057176	-11.33164579	rna	Macrophage(Embryonic-Mesenchyme)
X32.182	6.482533643	-8.998207871	rna	Macrophage(Embryonic-Mesenchyme)
X33.182	0.784052978	-6.469545189	rna	Macrophage(Embryonic-Mesenchyme)
X34.182	8.747143457	-13.3686741	rna	Macrophage(Embryonic-Mesenchyme)
X35.182	3.908412168	-7.08873922	rna	Macrophage(Embryonic-Mesenchyme)
X36.182	6.045793722	16.36998003	rna	Macrophage(Embryonic-Mesenchyme)
X37.182	8.547327707	-12.79515535	rna	Macrophage(Embryonic-Mesenchyme)
X38.182	-0.276686957	-6.50433952	rna	Macrophage(Embryonic-Mesenchyme)
X39.182	3.148094604	-6.983219448	rna	Macrophage(Embryonic-Mesenchyme)
X40.182	-0.636131933	-6.408583466	rna	Macrophage(Embryonic-Mesenchyme)
X41.182	8.669689844	-13.12451345	rna	Macrophage(Embryonic-Mesenchyme)
X42.182	7.672281931	-11.16045839	rna	Macrophage(Embryonic-Mesenchyme)
X43.182	-16.16565161	-2.393596712	rna	Macrophage(Embryonic-Mesenchyme)
X44.182	2.348100135	5.199797806	rna	Macrophage(Embryonic-Mesenchyme)
X45.182	4.500137518	14.08030814	rna	Macrophage(Embryonic-Mesenchyme)
X46.182	8.634329508	-12.4269808	rna	Macrophage(Embryonic-Mesenchyme)
X47.182	-6.140453627	-6.843052689	rna	Macrophage(Embryonic-Mesenchyme)
X48.182	7.508820245	-10.63201887	rna	Macrophage(Embryonic-Mesenchyme)
X49.182	7.719598482	-11.14852029	rna	Macrophage(Embryonic-Mesenchyme)
X0.184	2.011379907	5.142795261	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X1.183	5.059448908	4.693617519	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X2.183	7.996030042	-11.82614214	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X3.183	2.262968729	5.181665596	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X4.183	8.764961908	-16.15323717	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X5.183	3.657275388	4.661794361	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X6.183	8.42377157	-12.67451078	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X7.183	-16.00645666	0.227667865	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X8.183	2.453630636	5.257607158	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X9.183	5.193214128	4.819633659	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X10.183	-16.41569357	2.131693538	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X11.183	-16.26058798	1.363784727	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X12.183	-15.98039847	-1.362828318	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X13.183	-16.336201	1.428359445	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X14.183	-5.859024813	-6.783240143	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X15.183	-16.08096342	-2.070348803	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X16.183	-15.95866804	-0.40621135	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X17.183	7.911231706	-11.46815855	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X18.183	1.964634607	5.068167385	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X19.183	-15.9817832	-1.786684934	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X20.183	1.885795901	4.99270552	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X21.183	-0.966299822	-6.01956493	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X22.183	-15.9994853	-1.549536172	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X23.183	-4.670775702	-6.799753968	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X24.183	-16.08035116	-2.130247775	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X25.183	-16.4030879	2.2694599	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X26.183	-15.88977461	-0.452472601	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X27.183	2.356394718	5.199804958	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X28.183	0.986562202	-6.449266735	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X29.183	2.510550926	5.136381325	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X30.183	-16.00138502	-1.255040113	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X31.183	1.937166283	5.058720764	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X32.183	-16.26690893	1.107701238	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X33.183	-15.9597991	-0.316269401	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X34.183	-16.20855742	1.022918161	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X35.183	2.197418044	5.224178489	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X36.183	2.311006973	5.258311924	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X37.183	-16.38493948	2.452260431	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X38.183	-5.860869696	-7.016967598	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X39.183	-5.114588072	-6.695064846	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X40.183	2.484850834	5.192598995	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X41.183	2.635051916	5.122105774	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X42.183	-16.05004149	-1.787342135	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X43.183	3.889422367	4.598347839	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X44.183	-16.15652495	-2.448429409	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X45.183	2.25363035	5.138227161	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X46.183	-16.12015562	-2.201000873	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X47.183	7.271192262	-10.06701833	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X48.183	8.218633363	-12.08660585	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X49.183	-16.27290182	3.641101536	rna	Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)
X0.185	-3.087678244	-6.444347206	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X1.184	-16.27877264	2.142327007	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X2.184	-16.21904211	4.019389805	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X3.184	-15.8518775	-0.438321743	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X4.184	-16.47060423	2.705261644	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X5.184	-16.31172972	1.333186563	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X6.184	-15.8632987	-0.763134228	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X7.184	2.044895361	5.128729042	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X8.184	4.391053865	4.494548973	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X9.184	-16.30184012	2.277442392	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X10.184	-16.36498099	2.711120781	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X11.184	0.60072268	-6.473120037	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X12.184	8.698077867	-14.83436567	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X13.184	-16.43104582	2.451514181	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X14.184	-16.23747282	4.448181328	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X15.184	-16.42820006	3.617259678	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X16.184	-16.30073385	1.218249258	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X17.184	-16.47843771	2.105024275	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X18.184	-16.24209433	3.239008602	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X19.184	3.714276025	4.658610042	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X20.184	7.768279264	-11.33704549	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X21.184	-16.39489393	2.433298286	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X22.184	2.1726423	5.13657492	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X23.184	4.485439012	4.528249439	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X24.184	8.263510416	-12.9456957	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X25.184	-15.91345625	-0.475663338	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X26.184	8.321540544	-13.30083067	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X27.184	3.204004476	-7.136335675	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X28.184	3.189591119	-6.956520859	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X29.184	3.904361198	4.576764282	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X30.184	2.730726192	-6.804676834	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X31.184	4.00486202	4.525618728	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X32.184	-16.37804632	2.196495708	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X33.184	2.553601215	-6.79428846	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X34.184	-16.2815116	3.350594696	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X35.184	5.208348463	5.249668297	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X36.184	-4.530960848	-6.787316147	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X37.184	-15.99757223	0.098037657	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X38.184	-16.31679945	1.241134342	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X39.184	-16.39678221	3.703920063	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X40.184	2.280405233	5.288346466	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X41.184	-0.418885996	-6.216718022	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X42.184	-16.33067732	1.962747987	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X43.184	-16.3472579	4.605910476	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X44.184	-16.33530836	2.185411152	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X45.184	4.348068903	4.461390194	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X46.184	5.161088178	4.754192528	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X47.184	2.434209058	-6.746021572	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X48.184	-4.693692019	-6.842164818	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X49.184	-16.37338858	4.154256519	rna	Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)
X0.186	4.55856199	4.550306972	rna	Muscle(Embryonic-Mesenchyme)
X1.185	2.552816341	5.22997969	rna	Muscle(Embryonic-Mesenchyme)
X2.185	-16.05911093	0.174483236	rna	Muscle(Embryonic-Mesenchyme)
X3.185	-1.730811527	-6.1249221	rna	Muscle(Embryonic-Mesenchyme)
X4.185	-16.34724074	1.546017822	rna	Muscle(Embryonic-Mesenchyme)
X5.185	-16.19322806	0.787267145	rna	Muscle(Embryonic-Mesenchyme)
X6.185	4.261290739	4.49019545	rna	Muscle(Embryonic-Mesenchyme)
X7.185	2.309634636	5.195632156	rna	Muscle(Embryonic-Mesenchyme)
X8.185	4.272963712	4.519594845	rna	Muscle(Embryonic-Mesenchyme)
X9.185	-15.94099455	-1.304296616	rna	Muscle(Embryonic-Mesenchyme)
X10.185	-16.40096693	2.382243808	rna	Muscle(Embryonic-Mesenchyme)
X11.185	-15.98504858	-1.198073719	rna	Muscle(Embryonic-Mesenchyme)
X12.185	-0.763305833	-6.240206543	rna	Muscle(Embryonic-Mesenchyme)
X13.185	-16.42496901	1.98289555	rna	Muscle(Embryonic-Mesenchyme)
X14.185	-3.103373101	-6.500448052	rna	Muscle(Embryonic-Mesenchyme)
X15.185	-16.06277113	-1.793541018	rna	Muscle(Embryonic-Mesenchyme)
X16.185	-16.2704814	0.885283645	rna	Muscle(Embryonic-Mesenchyme)
X17.185	-16.00964194	-0.055020396	rna	Muscle(Embryonic-Mesenchyme)
X18.185	5.168910215	4.764689144	rna	Muscle(Embryonic-Mesenchyme)
X19.185	-16.10140829	0.229864534	rna	Muscle(Embryonic-Mesenchyme)
X20.185	1.918893407	5.083597358	rna	Muscle(Embryonic-Mesenchyme)
X21.185	-15.85990553	-0.823183987	rna	Muscle(Embryonic-Mesenchyme)
X22.185	1.648611972	4.785326656	rna	Muscle(Embryonic-Mesenchyme)
X23.185	-16.06458693	0.124278184	rna	Muscle(Embryonic-Mesenchyme)
X24.185	-15.89559012	-0.497776512	rna	Muscle(Embryonic-Mesenchyme)
X25.185	5.228594968	4.833218273	rna	Muscle(Embryonic-Mesenchyme)
X26.185	-16.18144636	0.685760316	rna	Muscle(Embryonic-Mesenchyme)
X27.185	7.324069212	-9.290523354	rna	Muscle(Embryonic-Mesenchyme)
X28.185	2.869435976	-6.922978226	rna	Muscle(Embryonic-Mesenchyme)
X29.185	-16.3046134	1.434539255	rna	Muscle(Embryonic-Mesenchyme)
