a,TSNE_1,TSNE_2,X,      ,,,,,,,
8229,X0.145,0.928121637,4.0450043,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8230,X40.144,0.872811966,4.118592454,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8231,X45.144,0.801376248,4.222681994,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8232,X46.144,0.849737605,4.093479771,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8233,X5.144,1.069630414,3.850767318,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8234,X1.144,1.009013641,3.971098208,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8235,X3.144,1.141086002,3.72995953,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8236,X23.144,1.291474987,3.649536315,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8237,X4.144,0.918094175,4.047038905,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8238,X48.144,1.05421462,3.819138303,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8239,X30.144,1.660856358,3.408278472,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8240,X28.144,1.841688536,3.26859197,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8241,X13.144,0.580810599,4.272096523,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8242,X16.144,1.381423385,3.5105646,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8243,X22.144,1.218360334,3.711384216,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8244,X25.144,0.77072834,4.307841054,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8245,X24.144,0.774921016,4.336144115,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8246,X29.144,0.792752867,4.314112416,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8247,X33.144,0.740243498,4.341415134,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8248,X34.144,0.806932609,4.338207427,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8249,X26.144,1.685227352,3.409468714,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8250,X27.144,0.979534995,3.864253486,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8251,X1.149,1.095801284,4.042260223,S1 proximal tubule cells(Kidney)  ,,,,,,,
8252,X35.144,1.146144831,3.987252647,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8253,X10.149,1.245667891,3.929041219,S1 proximal tubule cells(Kidney)  ,,,,,,,
8254,X40.149,1.234665874,3.938055989,S1 proximal tubule cells(Kidney)  ,,,,,,,
8255,X42.149,1.280959518,3.892902085,S1 proximal tubule cells(Kidney)  ,,,,,,,
8256,X49.149,1.202564221,3.967054614,S1 proximal tubule cells(Kidney)  ,,,,,,,
8257,X23.149,0.812234186,4.27936164,S1 proximal tubule cells(Kidney)  ,,,,,,,
8258,X46.149,0.744971094,4.322643222,S1 proximal tubule cells(Kidney)  ,,,,,,,
8259,X37.144,0.691442539,4.347840938,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8260,X7.149,0.691728273,4.348613052,S1 proximal tubule cells(Kidney)  ,,,,,,,
8261,X11.149,0.749728661,4.231468888,S1 proximal tubule cells(Kidney)  ,,,,,,,
8262,X31.149,0.705235545,4.322184947,S1 proximal tubule cells(Kidney)  ,,,,,,,
8263,X48.149,0.648699603,4.397330049,S1 proximal tubule cells(Kidney)  ,,,,,,,
8264,X41.144,0.728358809,4.348018898,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8265,X43.144,0.961989104,4.003652159,Proximal tubule cell_Osgin1 high(Kidney)  ,,,,,,,
8266,X30.149,0.704398082,4.266423419,S1 proximal tubule cells(Kidney)  ,,,,,,,
8267,X6.145,1.449646933,3.895238582,S3 proximal tubule cells(Kidney)  ,,,,,,,
8268,X0.146,1.466691255,3.873735856,S3 proximal tubule cells(Kidney)  ,,,,,,,
8269,X26.145,1.424292039,3.909236684,S3 proximal tubule cells(Kidney)  ,,,,,,,
8270,X33.145,1.445458988,3.895722438,S3 proximal tubule cells(Kidney)  ,,,,,,,
8271,X45.145,1.463702168,3.889990434,S3 proximal tubule cells(Kidney)  ,,,,,,,
8272,X46.145,1.567805042,3.759836632,S3 proximal tubule cells(Kidney)  ,,,,,,,
8273,X3.145,1.580041237,3.760291005,S3 proximal tubule cells(Kidney)  ,,,,,,,
8274,X1.145,1.5599346,3.722944019,S3 proximal tubule cells(Kidney)  ,,,,,,,
8275,X23.145,1.53604242,3.786630548,S3 proximal tubule cells(Kidney)  ,,,,,,,
8276,X7.145,1.681497732,3.587568101,S3 proximal tubule cells(Kidney)  ,,,,,,,
8277,X22.145,1.589209583,3.692932283,S3 proximal tubule cells(Kidney)  ,,,,,,,
8278,X4.145,1.490223609,3.817874347,S3 proximal tubule cells(Kidney)  ,,,,,,,
8279,X12.145,1.749404943,3.582144037,S3 proximal tubule cells(Kidney)  ,,,,,,,
8280,X20.145,1.501539884,3.802545101,S3 proximal tubule cells(Kidney)  ,,,,,,,
8281,X41.145,1.452374923,3.878675028,S3 proximal tubule cells(Kidney)  ,,,,,,,
8282,X39.145,1.678443469,3.569606883,S3 proximal tubule cells(Kidney)  ,,,,,,,
8283,X42.145,1.686491148,3.661260662,S3 proximal tubule cells(Kidney)  ,,,,,,,
8284,X8.145,1.652309738,3.614498112,S3 proximal tubule cells(Kidney)  ,,,,,,,
8285,X24.145,1.700944941,3.573935117,S3 proximal tubule cells(Kidney)  ,,,,,,,
8286,X9.145,1.499729908,3.83374729,S3 proximal tubule cells(Kidney)  ,,,,,,,
8287,X10.145,1.700074269,3.650370917,S3 proximal tubule cells(Kidney)  ,,,,,,,
8288,X37.145,1.67326533,3.62504449,S3 proximal tubule cells(Kidney)  ,,,,,,,
8289,X13.145,1.41676472,3.912079408,S3 proximal tubule cells(Kidney)  ,,,,,,,
8290,X17.145,1.678544704,3.599806848,S3 proximal tubule cells(Kidney)  ,,,,,,,
8291,X18.145,1.465149149,3.833280772,S3 proximal tubule cells(Kidney)  ,,,,,,,
8292,X21.145,1.42721185,3.922684106,S3 proximal tubule cells(Kidney)  ,,,,,,,
8293,X25.145,1.629285009,3.623011817,S3 proximal tubule cells(Kidney)  ,,,,,,,
8294,X27.145,1.502265729,3.77939165,S3 proximal tubule cells(Kidney)  ,,,,,,,
8295,X29.145,1.690574247,3.524864219,S3 proximal tubule cells(Kidney)  ,,,,,,,
8296,X30.145,1.720281701,3.537926156,S3 proximal tubule cells(Kidney)  ,,,,,,,
8297,X31.145,1.684396444,3.578050314,S3 proximal tubule cells(Kidney)  ,,,,,,,
8298,X32.145,1.564352153,3.789956776,S3 proximal tubule cells(Kidney)  ,,,,,,,
8299,X34.145,1.441088978,3.904910487,S3 proximal tubule cells(Kidney)  ,,,,,,,
8300,X36.145,1.727374828,3.572013085,S3 proximal tubule cells(Kidney)  ,,,,,,,
8301,X38.145,1.671725533,3.605156654,S3 proximal tubule cells(Kidney)  ,,,,,,,
8302,X40.145,1.500080022,3.80117346,S3 proximal tubule cells(Kidney)  ,,,,,,,
8303,X43.145,1.489056527,3.904004607,S3 proximal tubule cells(Kidney)  ,,,,,,,
8304,X44.145,1.468888357,3.895254779,S3 proximal tubule cells(Kidney)  ,,,,,,,
8305,X17.146,-8.954975138,8.699389215,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8306,X0.147,-8.955021403,8.698985445,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8307,X24.146,-8.913083573,8.657736969,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8308,X25.146,-8.934685276,8.679149838,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8309,X36.146,-8.996991304,8.740799968,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8310,X42.146,-9.014558227,8.75817671,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8311,X3.146,-8.948618401,8.692797985,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8312,X1.146,-8.880985514,8.625460442,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8313,X18.146,-8.891612281,8.638502785,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8314,X27.146,-8.904581239,8.648635988,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8315,X32.147,-8.863596832,8.610158489,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8316,X2.146,-8.965907167,8.709831101,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8317,X10.146,-8.941663457,8.685470122,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8318,X22.146,-8.97069707,8.714509536,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8319,X26.146,-8.995263919,8.739124621,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8320,X49.146,-8.870424314,8.614847036,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8321,X11.146,-9.037590742,8.781009419,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8322,X4.146,-8.950991034,8.695084861,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8323,X30.146,-8.909650855,8.65385363,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8324,X38.146,-8.910833259,8.655629184,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8325,X5.146,-9.006101579,8.74996801,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8326,X9.146,-8.911567492,8.655546241,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8327,X6.146,-8.978886544,8.722906962,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8328,X7.146,-9.023910858,8.768094991,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8329,X19.146,-8.963682519,8.708176963,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8330,X8.146,-8.86700291,8.611389878,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8331,X20.147,-8.846277853,8.589557037,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8332,X12.146,-8.887265014,8.631734341,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8333,X20.146,-8.915312306,8.660304726,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8334,X13.146,-8.974218893,8.71850648,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8335,X23.146,-9.019812916,8.763647796,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8336,X35.146,-8.902836933,8.647364916,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8337,X14.146,-8.938940991,8.683552185,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8338,X39.147,-9.035879232,8.780356988,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8339,X15.146,0.210538139,4.704551189,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8340,X27.147,0.316431167,4.598990433,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8341,X45.147,-8.794484892,8.554619453,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8342,X16.146,-8.789970717,8.526945101,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8343,X29.146,-8.847662381,8.59033582,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8344,X21.146,-9.07373315,8.817629648,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8345,X46.146,-8.921054906,8.665082057,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8346,X32.146,-9.045580318,8.78995863,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8347,X28.146,-8.963145812,8.707470196,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8348,X41.146,-8.95617782,8.700641185,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8349,X31.146,-8.99953273,8.743457942,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8350,X33.146,-9.049272218,8.793239063,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8351,X34.146,-8.793000226,8.538945302,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8352,X8.147,-8.8384582,8.587182374,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8353,X12.147,-8.860326496,8.607909467,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8354,X21.147,-8.864258821,8.608651567,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8355,X36.147,-8.776155281,8.521972171,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8356,X37.146,-8.942701321,8.687081462,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8357,X39.146,-8.853537653,8.597563717,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8358,X40.146,-8.985033078,8.724902957,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8359,X43.146,-8.94282449,8.686824948,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8360,X44.146,-8.857806938,8.601827806,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8361,X38.147,-8.859301236,8.603415858,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8362,X45.146,-8.940112677,8.684735628,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8363,X47.146,-8.902652275,8.647369951,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8364,X48.146,-8.855184247,8.606033666,Intercalated cells of collecting duct_Slc26a4 high(Kidney),,,,,,,
8365,X0.148,-8.926668063,8.670297525,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8366,X43.147,-8.867373846,8.611419762,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8367,X1.147,-8.93155092,8.675915908,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8368,X5.147,-8.947519577,8.693512426,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8369,X2.147,-8.894454648,8.638268748,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8370,X3.147,-8.876352428,8.620655101,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8371,X4.147,-8.863575988,8.612571582,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8372,X26.147,-8.928279212,8.678118364,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8373,X6.147,-8.941679754,8.687769078,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8374,X7.147,-9.014545839,8.759415865,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8375,X9.147,-8.873712604,8.621684436,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8376,X10.147,-8.84671838,8.59081662,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8377,X11.147,-8.876422048,8.621321781,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8378,X13.147,-8.875758798,8.619416493,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8379,X14.147,-8.928645911,8.6729322,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8380,X15.147,-8.878094794,8.622291234,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8381,X16.147,-8.906295425,8.651254087,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8382,X17.147,-8.899624755,8.643728697,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8383,X18.147,-8.945028698,8.69101225,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8384,X19.147,-8.796927956,8.547152611,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8385,X22.147,-8.950461969,8.69467752,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8386,X23.147,-9.007389974,8.751321396,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8387,X24.147,-8.96355639,8.707714383,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8388,X25.147,-8.856131815,8.600507985,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8389,X28.147,-9.019889222,8.764019522,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8390,X29.147,-8.861416185,8.605819347,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8391,X30.147,-8.804019956,8.548116463,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8392,X31.147,-8.8871474,8.631180853,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8393,X33.147,-8.904416819,8.653069868,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8394,X34.147,-8.914568573,8.659591481,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8395,X35.147,-8.845508075,8.589902045,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8396,X37.147,-8.907128303,8.652165399,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8397,X40.147,-8.867165747,8.613468596,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8398,X41.147,-8.938605007,8.683249737,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8399,X42.147,-8.908222817,8.652505789,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8400,X44.147,-8.867610726,8.611434793,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8401,X46.147,-8.863271625,8.60955195,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8402,X47.147,-8.911747461,8.656033186,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8403,X49.147,-8.87304614,8.617380533,Intercalated cells of collecting duct_Aqp6 high(Kidney),,,,,,,
8404,X1.148,3.06281727,-9.227254547,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8405,X2.148,2.873700331,-9.373489768,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8406,X6.148,2.795902138,-9.356022365,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8407,X11.148,2.927983946,-9.447536604,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8408,X8.148,2.923653408,-9.370336591,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8409,X9.148,2.890792183,-9.373033043,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8410,X12.148,2.979609596,-9.299731678,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8411,X15.148,3.006276983,-9.272987816,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8412,X16.148,2.877799404,-9.483983629,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8413,X41.148,2.887026381,-9.466517835,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8414,X17.148,2.900564249,-9.360783534,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8415,X18.148,2.951292391,-9.298744399,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8416,X21.148,2.887288905,-9.365305967,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8417,X22.148,2.879824198,-9.378639262,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8418,X23.148,2.858031114,-9.236729497,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8419,X28.148,3.033272166,-9.313986528,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8420,X29.148,3.004116637,-9.227270947,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8421,X31.148,2.844325694,-9.401244767,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8422,X36.148,3.041435852,-9.240998878,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8423,X37.148,2.857937351,-9.428998852,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8424,X39.148,2.912096541,-9.321880351,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8425,X42.148,3.006543052,-9.26003694,Distal convoluted tubule_Pvalb high(Kidney)  ,,,,,,,
8426,X8.149,0.687283448,4.360544658,S1 proximal tubule cells(Kidney)  ,,,,,,,
8427,X6.149,1.184848981,3.989507644,S1 proximal tubule cells(Kidney)  ,,,,,,,
8428,X15.149,1.231438503,3.943951049,S1 proximal tubule cells(Kidney)  ,,,,,,,
8429,X16.149,1.110264431,4.064648284,S1 proximal tubule cells(Kidney)  ,,,,,,,
8430,X20.149,1.06957896,4.097925121,S1 proximal tubule cells(Kidney)  ,,,,,,,
8431,X26.149,1.14714098,4.028240855,S1 proximal tubule cells(Kidney)  ,,,,,,,
8432,X3.149,0.637314452,4.325367773,S1 proximal tubule cells(Kidney)  ,,,,,,,
8433,X14.149,0.665304715,4.343285974,S1 proximal tubule cells(Kidney)  ,,,,,,,
8434,X4.149,0.692493422,4.367641315,S1 proximal tubule cells(Kidney)  ,,,,,,,
8435,X38.149,0.704015957,4.342720609,S1 proximal tubule cells(Kidney)  ,,,,,,,
8436,X9.149,1.083107804,4.102674042,S1 proximal tubule cells(Kidney)  ,,,,,,,
8437,X12.149,0.996054811,4.143847825,S1 proximal tubule cells(Kidney)  ,,,,,,,
8438,X32.149,1.219458558,3.954467501,S1 proximal tubule cells(Kidney)  ,,,,,,,
8439,X17.149,1.297399781,3.930983983,S1 proximal tubule cells(Kidney)  ,,,,,,,
8440,X18.149,1.054236992,4.147604847,S1 proximal tubule cells(Kidney)  ,,,,,,,
8441,X19.149,0.689598281,4.307867777,S1 proximal tubule cells(Kidney)  ,,,,,,,
8442,X22.149,1.271342656,3.932246513,S1 proximal tubule cells(Kidney)  ,,,,,,,
8443,X24.149,0.662546741,4.39516271,S1 proximal tubule cells(Kidney)  ,,,,,,,
8444,X43.149,0.919818155,4.209160433,S1 proximal tubule cells(Kidney)  ,,,,,,,
8445,X27.149,1.07105727,4.106208724,S1 proximal tubule cells(Kidney)  ,,,,,,,
8446,X28.149,0.92004623,4.214351902,S1 proximal tubule cells(Kidney)  ,,,,,,,
8447,X29.149,1.066862383,4.091785818,S1 proximal tubule cells(Kidney)  ,,,,,,,
8448,X34.149,0.863528963,4.28907378,S1 proximal tubule cells(Kidney)  ,,,,,,,
8449,X35.149,1.054972288,4.110817998,S1 proximal tubule cells(Kidney)  ,,,,,,,
8450,X36.149,1.142553588,3.999590011,S1 proximal tubule cells(Kidney)  ,,,,,,,
8451,X37.149,1.07867707,4.132272397,S1 proximal tubule cells(Kidney)  ,,,,,,,
8452,X44.149,1.103953907,4.0980246,S1 proximal tubule cells(Kidney)  ,,,,,,,
8453,X45.149,1.424888135,3.805944767,S1 proximal tubule cells(Kidney)  ,,,,,,,
8454,X41.150,-3.369273801,-3.756077239,Stromal cell_Cdkn1c high(Fetal_Stomache)   ,,,,,,,
8455,X40.171,-3.509344621,-3.652384863,Stromal cell_Stmn2 high (Fetal_Intestine)  ,,,,,,,
8456,X24.150,-4.105312126,-3.760557023,Stromal cell_Cdkn1c high(Fetal_Stomache)   ,,,,,,,
8457,X7.151,-3.898449181,-3.396786452,Stromal cell_Dcn high(Fetal_Stomache)   ,,,,,,,
8458,X7.184,-3.967075309,-3.61168907,Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)   ,,,,,,,
8459,X34.184,-3.966030639,-3.330351989,Stromal cell_Cxcl12 high(Embryonic-Mesenchyme)   ,,,,,,,
8460,X4.151,-3.091934122,-3.632552414,Stromal cell_Dcn high(Fetal_Stomache)   ,,,,,,,
8461,X34.183,-2.919297417,-3.502400522,Stromal Cell_Cxcl14 high(Embryonic-Mesenchyme)   ,,,,,,,
8462,X10.166,-3.771913403,-3.798962626,Stromal cell_Adamdec1 high(Fetal_Intestine)   ,,,,,,,
8463,X10.171,-3.6797048,-3.608156856,Stromal cell_Stmn2 high (Fetal_Intestine)  ,,,,,,,
8464,X37.171,-3.392144009,-3.647257543,Stromal cell_Stmn2 high (Fetal_Intestine)  ,,,,,,,
