	Dim1	Dim2	Dataset
X3.149	5.155615358	9.222482401	S1 proximal tubule cells(Kidney)
X4.149	5.649073152	8.915558535	S1 proximal tubule cells(Kidney)
X5.149	5.487961797	8.858329493	S1 proximal tubule cells(Kidney)
X6.149	5.544879465	9.868196207	S1 proximal tubule cells(Kidney)
X7.149	5.338796644	8.951751429	S1 proximal tubule cells(Kidney)
X8.149	5.472816972	9.171290118	S1 proximal tubule cells(Kidney)
X9.149	5.788904218	9.508252818	S1 proximal tubule cells(Kidney)
X10.149	5.658296136	8.878928858	S1 proximal tubule cells(Kidney)
X11.149	5.157321481	9.580002505	S1 proximal tubule cells(Kidney)
X12.149	5.587497262	9.416605669	S1 proximal tubule cells(Kidney)
X13.149	5.567499666	8.965858179	S1 proximal tubule cells(Kidney)
X14.149	5.177135496	9.14889403	S1 proximal tubule cells(Kidney)
X15.149	5.488936929	9.094189364	S1 proximal tubule cells(Kidney)
X16.149	5.633083372	8.986694056	S1 proximal tubule cells(Kidney)
X17.149	5.61237195	8.87709685	S1 proximal tubule cells(Kidney)
X18.149	5.799810915	10.19493361	S1 proximal tubule cells(Kidney)
X19.149	5.44791749	8.903083521	S1 proximal tubule cells(Kidney)
X20.149	5.608401327	8.962126452	S1 proximal tubule cells(Kidney)
X21.149	5.500074892	9.110328394	S1 proximal tubule cells(Kidney)
X22.149	5.622740774	8.987000185	S1 proximal tubule cells(Kidney)
X23.149	5.918833761	9.543434817	S1 proximal tubule cells(Kidney)
X24.149	5.508817224	8.978253085	S1 proximal tubule cells(Kidney)
X25.149	5.444667844	9.675405222	S1 proximal tubule cells(Kidney)
X26.149	5.394156484	9.103816706	S1 proximal tubule cells(Kidney)
X27.149	5.567760973	9.038496691	S1 proximal tubule cells(Kidney)
X28.149	5.632185487	9.232962328	S1 proximal tubule cells(Kidney)
X29.149	5.522489099	9.074593264	S1 proximal tubule cells(Kidney)
X30.149	5.114730386	9.091975886	S1 proximal tubule cells(Kidney)
X31.149	5.267029314	8.941221911	S1 proximal tubule cells(Kidney)
X32.149	5.551121263	8.97251578	S1 proximal tubule cells(Kidney)
X33.149	5.585126905	8.925683695	S1 proximal tubule cells(Kidney)
X34.149	5.547424345	8.977820116	S1 proximal tubule cells(Kidney)
X35.149	7.324768571	10.06926699	S1 proximal tubule cells(Kidney)
X36.149	5.627148656	9.547876078	S1 proximal tubule cells(Kidney)
X37.149	5.598135499	9.037379938	S1 proximal tubule cells(Kidney)
X38.149	5.440640001	9.77194472	S1 proximal tubule cells(Kidney)
X39.149	5.359792738	9.044618327	S1 proximal tubule cells(Kidney)
X40.149	5.559708147	9.045898157	S1 proximal tubule cells(Kidney)
X41.149	5.542162447	9.200377184	S1 proximal tubule cells(Kidney)
X42.149	5.632092981	8.803115565	S1 proximal tubule cells(Kidney)
X43.149	5.792851953	9.008541781	S1 proximal tubule cells(Kidney)
X44.149	5.509409456	9.879234034	S1 proximal tubule cells(Kidney)
X45.149	5.69640973	8.962378222	S1 proximal tubule cells(Kidney)
X46.149	5.340877084	8.96127196	S1 proximal tubule cells(Kidney)
X47.149	5.557790784	8.894252497	S1 proximal tubule cells(Kidney)
X48.149	5.489494352	9.027740199	S1 proximal tubule cells(Kidney)
X49.149	5.71627572	9.738268572	S1 proximal tubule cells(Kidney)
X0.151	-0.101298073	-6.182023328	Stromal cell_Cdkn1c high(Fetal_Stomache)
X1.150	-0.239668624	-7.571245473	Stromal cell_Cdkn1c high(Fetal_Stomache)
X2.150	-1.066888781	-5.519973081	Stromal cell_Cdkn1c high(Fetal_Stomache)
X3.150	-0.687306793	-6.402854246	Stromal cell_Cdkn1c high(Fetal_Stomache)
X4.150	-1.470288845	-7.036148828	Stromal cell_Cdkn1c high(Fetal_Stomache)
X5.150	-1.158892246	-6.924853605	Stromal cell_Cdkn1c high(Fetal_Stomache)
X6.150	-2.059608908	-6.29523496	Stromal cell_Cdkn1c high(Fetal_Stomache)
X7.150	-0.013545455	-8.082369131	Stromal cell_Cdkn1c high(Fetal_Stomache)
X8.150	-0.675831051	-7.523430151	Stromal cell_Cdkn1c high(Fetal_Stomache)
X9.150	-1.688432785	-6.335411352	Stromal cell_Cdkn1c high(Fetal_Stomache)
X10.150	-2.407870741	-6.23338775	Stromal cell_Cdkn1c high(Fetal_Stomache)
X11.150	-0.042918799	-6.197743696	Stromal cell_Cdkn1c high(Fetal_Stomache)
X12.150	-1.417483063	-5.67626552	Stromal cell_Cdkn1c high(Fetal_Stomache)
X13.150	-1.387104245	-7.734415811	Stromal cell_Cdkn1c high(Fetal_Stomache)
X14.150	-1.212968083	-6.114489835	Stromal cell_Cdkn1c high(Fetal_Stomache)
X15.150	-0.730829866	-7.120120805	Stromal cell_Cdkn1c high(Fetal_Stomache)
X16.150	-0.416287036	-5.808038038	Stromal cell_Cdkn1c high(Fetal_Stomache)
X17.150	-3.028612824	-4.08977012	Stromal cell_Cdkn1c high(Fetal_Stomache)
X18.150	0.145353003	-5.457816404	Stromal cell_Cdkn1c high(Fetal_Stomache)
X19.150	-1.443010779	-6.119931024	Stromal cell_Cdkn1c high(Fetal_Stomache)
X20.150	-2.151956053	-6.994935793	Stromal cell_Cdkn1c high(Fetal_Stomache)
X21.150	-0.380798908	-7.805006307	Stromal cell_Cdkn1c high(Fetal_Stomache)
X22.150	-0.938269349	-6.950960916	Stromal cell_Cdkn1c high(Fetal_Stomache)
X23.150	-0.60855362	-6.245206636	Stromal cell_Cdkn1c high(Fetal_Stomache)
X24.150	-1.134125443	-6.730724138	Stromal cell_Cdkn1c high(Fetal_Stomache)
X25.150	-2.126110764	-6.430798811	Stromal cell_Cdkn1c high(Fetal_Stomache)
X26.150	-2.031874629	-6.823165697	Stromal cell_Cdkn1c high(Fetal_Stomache)
X27.150	-0.518588157	-7.792022031	Stromal cell_Cdkn1c high(Fetal_Stomache)
X28.150	-0.772234352	-6.289532941	Stromal cell_Cdkn1c high(Fetal_Stomache)
X29.150	-0.244461583	-6.116215509	Stromal cell_Cdkn1c high(Fetal_Stomache)
X30.150	-1.045996161	-5.753387254	Stromal cell_Cdkn1c high(Fetal_Stomache)
X31.150	0.194633721	-6.504038614	Stromal cell_Cdkn1c high(Fetal_Stomache)
X32.150	-1.784869047	-6.092622083	Stromal cell_Cdkn1c high(Fetal_Stomache)
X33.150	-0.89037946	-6.015282911	Stromal cell_Cdkn1c high(Fetal_Stomache)
X34.150	-1.768947216	-6.203400892	Stromal cell_Cdkn1c high(Fetal_Stomache)
X35.150	-0.746310444	-6.511511606	Stromal cell_Cdkn1c high(Fetal_Stomache)
X36.150	-0.335905077	-5.712562364	Stromal cell_Cdkn1c high(Fetal_Stomache)
X37.150	-5.989599677	-3.513085168	Stromal cell_Cdkn1c high(Fetal_Stomache)
X38.150	-0.429266305	-7.91849975	Stromal cell_Cdkn1c high(Fetal_Stomache)
X39.150	-3.222485037	-6.939024252	Stromal cell_Cdkn1c high(Fetal_Stomache)
X40.150	-0.461552383	-7.740795892	Stromal cell_Cdkn1c high(Fetal_Stomache)
X41.150	-0.633005352	-6.230368417	Stromal cell_Cdkn1c high(Fetal_Stomache)
X42.150	-0.399907144	-6.105750364	Stromal cell_Cdkn1c high(Fetal_Stomache)
X43.150	-0.445747526	-7.819253248	Stromal cell_Cdkn1c high(Fetal_Stomache)
X44.150	-0.102021673	-5.779509824	Stromal cell_Cdkn1c high(Fetal_Stomache)
X45.150	-2.168307276	-6.114892286	Stromal cell_Cdkn1c high(Fetal_Stomache)
X46.150	-1.490209909	-7.315407556	Stromal cell_Cdkn1c high(Fetal_Stomache)
X47.150	-0.5018622	-7.848189634	Stromal cell_Cdkn1c high(Fetal_Stomache)
X48.150	0.028292986	-6.198602956	Stromal cell_Cdkn1c high(Fetal_Stomache)
X49.150	-0.176204892	-5.742788595	Stromal cell_Cdkn1c high(Fetal_Stomache)
X0.152	-0.301534982	-7.883544248	Stromal cell_Dcn high(Fetal_Stomache)
X1.151	-0.567190083	-6.010193628	Stromal cell_Dcn high(Fetal_Stomache)
X2.151	-1.822443696	-6.94854812	Stromal cell_Dcn high(Fetal_Stomache)
X3.151	-1.766305776	-6.868601602	Stromal cell_Dcn high(Fetal_Stomache)
X4.151	-0.232419031	-7.513022703	Stromal cell_Dcn high(Fetal_Stomache)
X5.151	-2.371999712	-7.08310489	Stromal cell_Dcn high(Fetal_Stomache)
X6.151	-1.210950823	-7.772292417	Stromal cell_Dcn high(Fetal_Stomache)
X7.151	-2.320953579	-6.341824335	Stromal cell_Dcn high(Fetal_Stomache)
X8.151	-1.048940154	-7.741383833	Stromal cell_Dcn high(Fetal_Stomache)
X9.151	-2.163634987	-7.369552415	Stromal cell_Dcn high(Fetal_Stomache)
X10.151	-1.142404051	-5.902248663	Stromal cell_Dcn high(Fetal_Stomache)
X11.151	-2.788208933	-6.766375345	Stromal cell_Dcn high(Fetal_Stomache)
X12.151	-0.675058337	-7.567018312	Stromal cell_Dcn high(Fetal_Stomache)
X13.151	-1.756872387	-7.254654688	Stromal cell_Dcn high(Fetal_Stomache)
X14.151	-0.13320774	-7.405023855	Stromal cell_Dcn high(Fetal_Stomache)
X15.151	-0.177570598	-6.144583505	Stromal cell_Dcn high(Fetal_Stomache)
X16.151	-2.705622406	-6.672766012	Stromal cell_Dcn high(Fetal_Stomache)
X17.151	-1.077145906	-6.079728883	Stromal cell_Dcn high(Fetal_Stomache)
X18.151	-0.106465461	-7.230154794	Stromal cell_Dcn high(Fetal_Stomache)
X19.151	-0.567363949	-6.51976518	Stromal cell_Dcn high(Fetal_Stomache)
X20.151	-2.102226944	-6.139353555	Stromal cell_Dcn high(Fetal_Stomache)
X21.151	-0.828550966	-6.772158426	Stromal cell_Dcn high(Fetal_Stomache)
X22.151	-0.52654645	-7.296330255	Stromal cell_Dcn high(Fetal_Stomache)
X23.151	-0.000866533	-6.112302106	Stromal cell_Dcn high(Fetal_Stomache)
X24.151	-1.703775855	-6.449506563	Stromal cell_Dcn high(Fetal_Stomache)
X25.151	-0.675162585	-7.909545702	Stromal cell_Dcn high(Fetal_Stomache)
X26.151	-2.129104825	-6.119909567	Stromal cell_Dcn high(Fetal_Stomache)
X27.151	-0.340732129	-6.719064516	Stromal cell_Dcn high(Fetal_Stomache)
X28.151	-3.014744969	-6.913305563	Stromal cell_Dcn high(Fetal_Stomache)
X29.151	-1.683861585	-6.748714727	Stromal cell_Dcn high(Fetal_Stomache)
X30.151	-2.894377203	-6.034339708	Stromal cell_Dcn high(Fetal_Stomache)
X31.151	-0.691343101	-6.121577066	Stromal cell_Dcn high(Fetal_Stomache)
X32.151	-0.443150552	-6.163576883	Stromal cell_Dcn high(Fetal_Stomache)
X33.151	-1.641593547	-6.041329664	Stromal cell_Dcn high(Fetal_Stomache)
X34.151	-0.224869342	-7.778820318	Stromal cell_Dcn high(Fetal_Stomache)
X35.151	-0.972911926	-6.62397365	Stromal cell_Dcn high(Fetal_Stomache)
X36.151	-2.09455535	-6.034357828	Stromal cell_Dcn high(Fetal_Stomache)
X37.151	-1.171691151	-6.98007707	Stromal cell_Dcn high(Fetal_Stomache)
X38.151	-0.524239333	-7.282408041	Stromal cell_Dcn high(Fetal_Stomache)
X39.151	-1.768005105	-7.523350042	Stromal cell_Dcn high(Fetal_Stomache)
X40.151	-4.30460641	-5.636311811	Stromal cell_Dcn high(Fetal_Stomache)
X41.151	-1.118032666	-7.795619768	Stromal cell_Dcn high(Fetal_Stomache)
X42.151	-1.624652477	-6.178735536	Stromal cell_Dcn high(Fetal_Stomache)
X43.151	-1.132406922	-7.092754644	Stromal cell_Dcn high(Fetal_Stomache)
X44.151	-1.352223726	-6.103894514	Stromal cell_Dcn high(Fetal_Stomache)
X45.151	-0.659756155	-7.746584219	Stromal cell_Dcn high(Fetal_Stomache)
X46.151	-0.376119526	-7.631311697	Stromal cell_Dcn high(Fetal_Stomache)
X47.151	-5.796566935	-4.470766824	Stromal cell_Dcn high(Fetal_Stomache)
X48.151	-1.987835141	-6.746599001	Stromal cell_Dcn high(Fetal_Stomache)
X49.151	-0.183233337	-7.230175775	Stromal cell_Dcn high(Fetal_Stomache)
X0.153	-2.092101307	-6.226929468	Epithelial cell(Fetal_Stomache)
X1.152	-3.607102128	-5.701070112	Epithelial cell(Fetal_Stomache)
X2.152	-3.224291535	-5.939200204	Epithelial cell(Fetal_Stomache)
X3.152	-2.508441658	-7.13405208	Epithelial cell(Fetal_Stomache)
X4.152	-3.217623921	-5.800170225	Epithelial cell(Fetal_Stomache)
X5.152	-3.393949242	-6.014955801	Epithelial cell(Fetal_Stomache)
X6.152	-2.720309706	-6.026768011	Epithelial cell(Fetal_Stomache)
X7.152	-3.416645499	-6.007757467	Epithelial cell(Fetal_Stomache)
X8.152	-4.473645659	-5.409989637	Epithelial cell(Fetal_Stomache)
X9.152	-3.383528443	-5.96532039	Epithelial cell(Fetal_Stomache)
X10.152	-3.316585513	-6.520634454	Epithelial cell(Fetal_Stomache)
X11.152	-3.288540574	-5.913198274	Epithelial cell(Fetal_Stomache)
X12.152	-0.163907813	-6.885593217	Epithelial cell(Fetal_Stomache)
X13.152	-2.85608408	-5.982078832	Epithelial cell(Fetal_Stomache)
X14.152	-2.522913905	-7.244516653	Epithelial cell(Fetal_Stomache)
X15.152	-3.035546751	-5.60733251	Epithelial cell(Fetal_Stomache)
X16.152	-1.280497284	-7.02991752	Epithelial cell(Fetal_Stomache)
X17.152	-2.43020341	-6.086537164	Epithelial cell(Fetal_Stomache)
X18.152	-3.074375601	-5.457191747	Epithelial cell(Fetal_Stomache)
X19.152	-3.105064364	-6.316259664	Epithelial cell(Fetal_Stomache)
X20.152	-3.434559317	-6.403864187	Epithelial cell(Fetal_Stomache)
X21.152	-3.647957774	-6.141610902	Epithelial cell(Fetal_Stomache)
X22.152	-2.466297122	-6.448824686	Epithelial cell(Fetal_Stomache)
X23.152	-1.835480781	-7.496140283	Epithelial cell(Fetal_Stomache)
X24.152	-2.325347395	-7.439835352	Epithelial cell(Fetal_Stomache)
X25.152	-3.3345854	-5.532757085	Epithelial cell(Fetal_Stomache)
X26.152	-1.894175621	-6.604876798	Epithelial cell(Fetal_Stomache)
X27.152	-3.385084124	-6.460302633	Epithelial cell(Fetal_Stomache)
X28.152	-2.883221121	-5.882396024	Epithelial cell(Fetal_Stomache)
X29.152	-1.884648295	-6.799635213	Epithelial cell(Fetal_Stomache)
X30.152	-3.347078295	-5.89702205	Epithelial cell(Fetal_Stomache)
X31.152	-3.107687445	-5.658873361	Epithelial cell(Fetal_Stomache)
X32.152	-2.384021969	-6.124776167	Epithelial cell(Fetal_Stomache)
X33.152	-3.249753924	-6.08027963	Epithelial cell(Fetal_Stomache)
X34.152	0.068555234	-7.267016214	Epithelial cell(Fetal_Stomache)
X35.152	-2.167013617	-6.551915449	Epithelial cell(Fetal_Stomache)
X36.152	-4.915924998	-5.470320982	Epithelial cell(Fetal_Stomache)
X37.152	-2.154841872	-6.779756349	Epithelial cell(Fetal_Stomache)
X38.152	-3.604230376	-5.949187082	Epithelial cell(Fetal_Stomache)
X39.152	-3.040008994	-5.956033987	Epithelial cell(Fetal_Stomache)
X40.152	-3.766506644	-6.000719827	Epithelial cell(Fetal_Stomache)
X41.152	-2.546972962	-7.215438169	Epithelial cell(Fetal_Stomache)
X42.152	-2.55558774	-6.476440233	Epithelial cell(Fetal_Stomache)
X43.152	-3.723441811	-5.968666357	Epithelial cell(Fetal_Stomache)
X44.152	-2.105216952	-6.441206735	Epithelial cell(Fetal_Stomache)
X45.152	-1.163976164	-6.86234836	Epithelial cell(Fetal_Stomache)
X46.152	-3.450698348	-6.27967338	Epithelial cell(Fetal_Stomache)
X47.152	-3.0349333	-5.92792539	Epithelial cell(Fetal_Stomache)
X48.152	-1.741983266	-7.700259012	Epithelial cell(Fetal_Stomache)
X49.152	-1.737220378	-6.350878042	Epithelial cell(Fetal_Stomache)
X0.154	-6.198266955	-6.039579671	Erythroblast_Klf1 high(Fetal_Stomache)
X1.153	-6.206747981	-6.029076856	Erythroblast_Klf1 high(Fetal_Stomache)
X2.153	-5.97642705	-6.059983057	Erythroblast_Klf1 high(Fetal_Stomache)
X3.153	-5.680150481	-5.695808691	Erythroblast_Klf1 high(Fetal_Stomache)
X4.153	-5.817638369	-5.325985712	Erythroblast_Klf1 high(Fetal_Stomache)
X5.153	-1.014504524	-7.921716493	Erythroblast_Klf1 high(Fetal_Stomache)
X6.153	-5.537719698	-5.604288381	Erythroblast_Klf1 high(Fetal_Stomache)
X7.153	-6.221507998	-3.515659135	Erythroblast_Klf1 high(Fetal_Stomache)
X8.153	-6.28750083	-5.81545667	Erythroblast_Klf1 high(Fetal_Stomache)
X9.153	-3.839060517	-4.227328819	Erythroblast_Klf1 high(Fetal_Stomache)
X10.153	-6.177664252	-6.026302618	Erythroblast_Klf1 high(Fetal_Stomache)
X11.153	-5.971615763	-5.969549459	Erythroblast_Klf1 high(Fetal_Stomache)
X12.153	-6.281358214	-6.041949552	Erythroblast_Klf1 high(Fetal_Stomache)
X13.153	-5.962104292	-4.94714002	Erythroblast_Klf1 high(Fetal_Stomache)
X14.153	-6.351318808	-5.768724245	Erythroblast_Klf1 high(Fetal_Stomache)
X15.153	-5.728300543	-5.599158567	Erythroblast_Klf1 high(Fetal_Stomache)
X16.153	-6.038858862	-5.892254156	Erythroblast_Klf1 high(Fetal_Stomache)
X17.153	-6.196307154	-5.991056722	Erythroblast_Klf1 high(Fetal_Stomache)
X18.153	-6.008078547	-5.50276832	Erythroblast_Klf1 high(Fetal_Stomache)
X19.153	-5.804679842	-5.790321153	Erythroblast_Klf1 high(Fetal_Stomache)
X20.153	-5.931972952	-5.88679437	Erythroblast_Klf1 high(Fetal_Stomache)
X21.153	-3.18436286	-6.678345483	Erythroblast_Klf1 high(Fetal_Stomache)
X22.153	-5.809536906	-5.298401159	Erythroblast_Klf1 high(Fetal_Stomache)
X23.153	-5.767666312	-4.861396116	Erythroblast_Klf1 high(Fetal_Stomache)
X24.153	-5.655000182	-5.661626142	Erythroblast_Klf1 high(Fetal_Stomache)
X25.153	-6.205163451	-5.716516298	Erythroblast_Klf1 high(Fetal_Stomache)
X26.153	-5.890120001	-5.295754236	Erythroblast_Klf1 high(Fetal_Stomache)
X27.153	-6.758100481	-5.166730684	Erythroblast_Klf1 high(Fetal_Stomache)
X28.153	-7.048967333	-4.226101202	Erythroblast_Klf1 high(Fetal_Stomache)
X29.153	-5.838388415	-5.833421987	Erythroblast_Klf1 high(Fetal_Stomache)
X30.153	-6.057353945	-6.336118978	Erythroblast_Klf1 high(Fetal_Stomache)
X31.153	-6.060904475	-6.070837301	Erythroblast_Klf1 high(Fetal_Stomache)
X32.153	-6.059001894	-5.865070623	Erythroblast_Klf1 high(Fetal_Stomache)
X33.153	-6.081735583	-6.016247553	Erythroblast_Klf1 high(Fetal_Stomache)
X34.153	-6.102059813	-5.811790746	Erythroblast_Klf1 high(Fetal_Stomache)
X35.153	-5.931641551	-5.815283102	Erythroblast_Klf1 high(Fetal_Stomache)
X36.153	-6.046227904	-4.856879991	Erythroblast_Klf1 high(Fetal_Stomache)
X37.153	-6.132025214	-6.084321779	Erythroblast_Klf1 high(Fetal_Stomache)
X38.153	-6.002089949	-5.884552282	Erythroblast_Klf1 high(Fetal_Stomache)
X39.153	-5.862740965	-5.935324472	Erythroblast_Klf1 high(Fetal_Stomache)
X40.153	-5.50259492	-5.549387735	Erythroblast_Klf1 high(Fetal_Stomache)
X41.153	-5.600751372	-5.712455553	Erythroblast_Klf1 high(Fetal_Stomache)
X42.153	-5.801216097	-5.670740884	Erythroblast_Klf1 high(Fetal_Stomache)
X43.153	-5.842013331	-5.877401155	Erythroblast_Klf1 high(Fetal_Stomache)
X44.153	-6.223370524	-5.735705656	Erythroblast_Klf1 high(Fetal_Stomache)
X45.153	-6.234360667	-6.017753881	Erythroblast_Klf1 high(Fetal_Stomache)
X46.153	-5.923953028	-4.928740781	Erythroblast_Klf1 high(Fetal_Stomache)
X47.153	-5.823312254	-5.340534967	Erythroblast_Klf1 high(Fetal_Stomache)
X48.153	-5.838148089	-5.44006471	Erythroblast_Klf1 high(Fetal_Stomache)
X49.153	-6.104372473	-6.014120859	Erythroblast_Klf1 high(Fetal_Stomache)
X0.155	-4.258221121	-6.003900331	Acinar cell_Spp1 high(Fetal_Stomache)
X1.154	-5.493640395	-5.899018568	Acinar cell_Spp1 high(Fetal_Stomache)
X2.154	-3.012437077	-5.650728506	Acinar cell_Spp1 high(Fetal_Stomache)
X3.154	-4.387736292	-5.855063242	Acinar cell_Spp1 high(Fetal_Stomache)
X4.154	-4.477156611	-5.663213533	Acinar cell_Spp1 high(Fetal_Stomache)
X5.154	-4.023424597	-5.652943414	Acinar cell_Spp1 high(Fetal_Stomache)
X6.154	-4.538420649	-5.739332956	Acinar cell_Spp1 high(Fetal_Stomache)
X7.154	-4.51305482	-5.446503919	Acinar cell_Spp1 high(Fetal_Stomache)
X8.154	-4.350242587	-5.738307279	Acinar cell_Spp1 high(Fetal_Stomache)
X9.154	-2.828507634	-5.948351663	Acinar cell_Spp1 high(Fetal_Stomache)
X10.154	-5.114485236	-4.966305059	Acinar cell_Spp1 high(Fetal_Stomache)
X11.154	-2.868052454	-7.1340249	Acinar cell_Spp1 high(Fetal_Stomache)
X12.154	-3.892607661	-5.270641607	Acinar cell_Spp1 high(Fetal_Stomache)
